Bank1,-100085311.3,18,09/10/2030 00:00
Bank1,-98221289.16,18,09/10/2035 00:00
Bank1,-15584859.11,19,09/10/2015 00:00
Bank1,-14606468.28,19,11/04/2016 00:00
Bank1,-12973583.24,19,10/10/2016 00:00
Bank1,-3601557.884,19,09/10/2017 00:00
Bank1,524174.04,19,09/10/2018 00:00
Bank1,4637509.475,19,09/10/2019 00:00
Bank1,4617465.19,19,09/10/2020 00:00
Bank1,16741235.49,19,09/10/2025 00:00
Bank1,7554404.64,19,09/10/2030 00:00
Bank1,10101978.12,19,09/10/2035 00:00
Bank1,-15584859.11,20,09/10/2015 00:00
Bank1,-21961207.74,20,11/04/2016 00:00
Bank1,-25130614.6,20,10/10/2016 00:00
Bank1,-26686683.09,20,09/10/2017 00:00
Bank1,-19729480.59,20,09/10/2018 00:00
Bank1,-4111194.983,20,09/10/2019 00:00
Bank1,-4174336.478,20,09/10/2020 00:00
Bank1,172389.7824,20,09/10/2025 00:00
Bank1,4811573.945,20,09/10/2030 00:00
Bank1,-1214847.889,20,09/10/2035 00:00
Bank1,-15584859.11,21,09/10/2015 00:00
Bank1,-12597825.93,21,11/04/2016 00:00
Bank1,-8692531.963,21,10/10/2016 00:00
Bank1,-10549718.29,21,09/10/2017 00:00
Bank1,9094221.527,21,09/10/2018 00:00
Bank1,11743104.78,21,09/10/2019 00:00
Bank1,3493080.543,21,09/10/2020 00:00
Bank1,-11325450.87,21,09/10/2025 00:00
Bank1,-16496210.26,21,09/10/2030 00:00
Bank1,-12570636.94,21,09/10/2035 00:00
Bank1,-15584859.11,22,09/10/2015 00:00
Bank1,-7779719.827,22,11/04/2016 00:00
Bank1,-10732406.61,22,10/10/2016 00:00
Bank1,-4945834.944,22,09/10/2017 00:00
Bank1,9316638.594,22,09/10/2018 00:00
Bank1,14670210.7,22,09/10/2019 00:00
Bank1,11677276.92,22,09/10/2020 00:00
Bank1,7654769.332,22,09/10/2025 00:00
Bank1,3813848.584,22,09/10/2030 00:00
Bank1,5969407.861,22,09/10/2035 00:00
Bank1,-15584859.11,23,09/10/2015 00:00
Bank1,-9580316.423,23,11/04/2016 00:00
Bank1,-16935714.97,23,10/10/2016 00:00
Bank1,-13377275.73,23,09/10/2017 00:00
Bank1,-15013743.84,23,09/10/2018 00:00
Bank1,-17119348.4,23,09/10/2019 00:00
Bank1,-10262855.56,23,09/10/2020 00:00
Bank1,-22650864.63,23,09/10/2025 00:00
Bank1,-19185868.85,23,09/10/2030 00:00
